tx_id,src_id,dst_id,amount,timestamp,description,embedding,fraud_label,ring_id
tx_71935,acc_5680,acc_7229,232.73,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_71936,acc_3181,acc_5298,21.66,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_71937,acc_9530,acc_4143,350.56,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_71938,acc_4554,acc_405,468.89,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_71939,acc_5794,acc_3733,150.95,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_71940,acc_6625,acc_9290,266.28,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_71941,acc_9401,acc_4456,28.27,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_71942,acc_6726,acc_6994,29.72,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_71943,acc_1179,acc_4799,243.81,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_71944,acc_3516,acc_5546,210.35,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_71945,acc_5746,acc_7564,164.45,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_71946,acc_5629,acc_8028,89.3,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_71947,acc_5584,acc_304,17.9,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_71948,acc_1126,acc_1441,292.62,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_71949,acc_5747,acc_8686,352.14,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_71950,acc_4828,acc_5828,352.29,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_71951,acc_7740,acc_3853,420.97,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_71952,acc_9536,acc_4930,50.42,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_71953,acc_7443,acc_9161,272.71,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_71954,acc_3981,acc_3301,414.41,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_71955,acc_1190,acc_7489,260.65,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_71956,acc_714,acc_8047,453.75,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_71957,acc_5645,acc_9622,190.52,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_71958,acc_8698,acc_6940,297.54,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_71959,acc_9465,acc_8874,26.92,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_71960,acc_5999,acc_2594,77.7,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_71961,acc_5006,acc_3776,208.44,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_71962,acc_3406,acc_6470,411.7,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_71963,acc_368,acc_2937,157.96,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_71964,acc_8439,acc_4111,45.68,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_71965,acc_7563,acc_5544,56.44,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_71966,acc_3395,acc_1448,73.3,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_71967,acc_7436,acc_2092,144.18,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_71968,acc_4508,acc_2995,219.25,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_71969,acc_6083,acc_3345,358.09,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_71970,acc_5438,acc_8894,414.38,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_71971,acc_7138,acc_2427,88.79,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_71972,acc_3176,acc_7589,430.37,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_71973,acc_6396,acc_797,423.67,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_71974,acc_3089,acc_4243,51.93,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_71975,acc_4195,acc_5944,27.64,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_71976,acc_9330,acc_801,298.05,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_71977,acc_3555,acc_2892,154.91,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_71978,acc_2995,acc_8239,498.16,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_71979,acc_4574,acc_1165,476.41,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_71980,acc_2626,acc_4642,168.27,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_71981,acc_9325,acc_2617,73.28,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_71982,acc_9669,acc_7711,225.43,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_71983,acc_8278,acc_8501,353.95,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_71984,acc_1423,acc_8358,448.15,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_71985,acc_7741,acc_5666,57.76,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_71986,acc_4793,acc_3636,59.64,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_71987,acc_2786,acc_560,308.58,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_71988,acc_2992,acc_2699,248.65,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_71989,acc_1021,acc_452,488.63,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_71990,acc_5896,acc_2728,156.82,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_71991,acc_2005,acc_7532,175.11,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_71992,acc_4819,acc_1848,244.43,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_71993,acc_4422,acc_8020,40.83,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_71994,acc_5567,acc_6765,128.3,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_71995,acc_5103,acc_1312,187.5,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_71996,acc_7972,acc_1171,336.36,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_71997,acc_1871,acc_4359,89.85,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_71998,acc_3512,acc_7603,227.42,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_71999,acc_570,acc_9564,198.73,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_72000,acc_1251,acc_3169,149.01,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_72001,acc_331,acc_4241,283.15,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_72002,acc_1761,acc_8954,205.89,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_72003,acc_3881,acc_9741,484.28,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_72004,acc_3921,acc_5715,112.55,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_72005,acc_4749,acc_839,121.24,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_72006,acc_6511,acc_7380,140.72,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_72007,acc_608,acc_8224,51.95,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_72008,acc_4639,acc_4113,133.55,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_72009,acc_70,acc_2248,44.09,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_72010,acc_738,acc_5291,155.06,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_72011,acc_8042,acc_4799,489.18,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_72012,acc_9767,acc_9422,66.42,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_72013,acc_2901,acc_5392,357.63,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_72014,acc_5503,acc_6501,112.04,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_72015,acc_4468,acc_4644,499.05,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_72016,acc_7133,acc_4167,100.54,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_72017,acc_3607,acc_8275,109.23,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_72018,acc_4037,acc_614,86.26,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_72019,acc_9974,acc_7057,432.94,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_72020,acc_5094,acc_7932,25.46,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_72021,acc_9631,acc_5654,13.2,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_72022,acc_6691,acc_1169,462.97,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_72023,acc_8478,acc_4389,191.21,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_72024,acc_8576,acc_2077,342.69,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_72025,acc_4420,acc_1445,491.01,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_72026,acc_9090,acc_9373,77.97,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_72027,acc_7845,acc_7357,50.24,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_72028,acc_4553,acc_9982,270.31,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_72029,acc_7149,acc_605,458.41,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_72030,acc_6058,acc_3315,444.69,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_72031,acc_6701,acc_9385,198.69,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_72032,acc_4032,acc_1004,322.39,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_72033,acc_3781,acc_3168,104.69,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_72034,acc_3651,acc_8700,371.32,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_72035,acc_4516,acc_5385,198.49,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_72036,acc_1029,acc_5550,120.81,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_72037,acc_9378,acc_8871,323.8,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_72038,acc_601,acc_9355,321.52,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_72039,acc_6099,acc_6972,434.7,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_72040,acc_2187,acc_6186,320.28,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_72041,acc_1416,acc_652,407.62,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_72042,acc_5455,acc_9345,295.4,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_72043,acc_6584,acc_279,394.8,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_72044,acc_892,acc_3616,91.19,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_72045,acc_7366,acc_6573,241.13,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_72046,acc_2512,acc_244,334.67,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_72047,acc_6513,acc_8228,275.9,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_72048,acc_801,acc_6338,107.61,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_72049,acc_7424,acc_6000,426.19,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_72050,acc_6582,acc_4417,235.7,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_72051,acc_3525,acc_3585,313.63,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_72052,acc_8023,acc_4007,463.15,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_72053,acc_685,acc_7690,221.86,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_72054,acc_9054,acc_4890,175.59,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
