tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id
191255,A000512,A000192,WIRE,768.32,2017-11-28T00:00:00Z,False,
191256,A000584,A000889,DEPOSIT,948.52,2018-06-24T00:00:00Z,False,
191257,A000556,A000372,TRANSFER,121.58,2017-02-13T00:00:00Z,False,
191258,A000445,A000211,WIRE,246.17,2017-11-08T00:00:00Z,False,
191259,A000907,A000195,TRANSFER,478.39,2018-12-18T00:00:00Z,False,
191260,A000710,A000893,DEPOSIT,464.91,2017-10-25T00:00:00Z,False,
191261,A000165,A000210,TRANSFER,357.35,2017-05-22T00:00:00Z,False,
191262,A000289,A000925,TRANSFER,687.06,2017-05-06T00:00:00Z,False,
191263,A000963,A000718,CREDIT,914.86,2017-09-04T00:00:00Z,False,
191264,A000113,A000751,WIRE,346.63,2017-11-14T00:00:00Z,False,
191265,A000909,A000406,WIRE,498.44,2017-07-19T00:00:00Z,False,
191266,A000685,A000415,WIRE,453.84,2018-06-16T00:00:00Z,False,
191267,A000538,A000047,CREDIT,260.69,2018-04-24T00:00:00Z,False,
191268,A000667,A000267,DEPOSIT,672.66,2017-05-23T00:00:00Z,False,
191269,A000815,A000700,DEPOSIT,836.62,2017-05-14T00:00:00Z,False,
191270,A000118,A000242,TRANSFER,874.14,2017-07-31T00:00:00Z,False,
191271,A000245,A000853,CREDIT,94.82,2017-09-09T00:00:00Z,False,
191272,A000599,A000353,WIRE,605.19,2017-07-20T00:00:00Z,False,
191273,A000210,A000535,TRANSFER,354.49,2017-11-01T00:00:00Z,False,
191274,A000233,A000335,DEPOSIT,767.48,2018-02-13T00:00:00Z,False,
191275,A000867,A000883,CREDIT,641.39,2018-06-06T00:00:00Z,False,
191276,A000255,A000006,CREDIT,180.75,2018-02-13T00:00:00Z,False,
191277,A000070,A000744,CREDIT,375.24,2017-07-21T00:00:00Z,False,
191278,A000305,A000676,DEPOSIT,22.32,2017-08-09T00:00:00Z,False,
191279,A000724,A000671,TRANSFER,422.98,2018-05-30T00:00:00Z,False,
191280,A000251,A000302,WIRE,854.44,2018-09-05T00:00:00Z,False,
191281,A000749,A000029,DEPOSIT,884.63,2018-07-10T00:00:00Z,False,
191282,A000601,A000735,DEPOSIT,645.60,2017-09-06T00:00:00Z,False,
191283,A000363,A000173,DEPOSIT,910.38,2018-04-26T00:00:00Z,False,
191284,A000468,A000666,WIRE,247.00,2018-02-24T00:00:00Z,False,
191285,A000946,A000099,CREDIT,192.63,2018-07-15T00:00:00Z,False,
191286,A000215,A000862,TRANSFER,502.86,2017-01-04T00:00:00Z,False,
191287,A000033,A000018,DEPOSIT,705.51,2017-08-06T00:00:00Z,False,
191288,A000106,A000659,CREDIT,660.47,2017-12-22T00:00:00Z,False,
191289,A000037,A000810,CREDIT,564.50,2018-06-21T00:00:00Z,False,
191290,A000591,A000280,WIRE,875.74,2017-04-26T00:00:00Z,False,
191291,A000717,A000575,DEPOSIT,149.43,2017-03-20T00:00:00Z,False,
191292,A000575,A000376,DEPOSIT,238.63,2017-05-15T00:00:00Z,False,
191293,A000912,A000013,WIRE,691.01,2018-11-24T00:00:00Z,False,
191294,A000834,A000709,WIRE,750.46,2017-05-02T00:00:00Z,False,
191295,A000487,A000591,CREDIT,501.94,2017-02-21T00:00:00Z,False,
191296,A000020,A000978,WIRE,482.87,2017-10-23T00:00:00Z,False,
191297,A000561,A000051,CREDIT,599.58,2018-12-09T00:00:00Z,False,
191298,A000303,A000802,WIRE,290.48,2018-06-29T00:00:00Z,False,
191299,A000420,A000566,CREDIT,823.73,2018-10-05T00:00:00Z,False,
191300,A000994,A000934,DEPOSIT,427.41,2017-08-07T00:00:00Z,False,
191301,A000453,A000257,DEPOSIT,626.92,2017-02-04T00:00:00Z,False,
191302,A000615,A000322,CREDIT,986.64,2017-12-19T00:00:00Z,False,
191303,A000478,A000798,CREDIT,225.33,2018-01-01T00:00:00Z,False,
191304,A000805,A000901,TRANSFER,391.00,2017-06-30T00:00:00Z,False,
191305,A000230,A000053,WIRE,787.04,2018-06-12T00:00:00Z,False,
191306,A000254,A000966,DEPOSIT,523.90,2018-03-05T00:00:00Z,False,
191307,A000827,A000031,TRANSFER,698.63,2018-04-20T00:00:00Z,False,
191308,A000592,A000546,CREDIT,839.49,2018-11-25T00:00:00Z,False,
191309,A000420,A000345,CREDIT,31.06,2017-01-31T00:00:00Z,False,
191310,A000622,A000658,TRANSFER,490.28,2018-04-11T00:00:00Z,False,
191311,A000638,A000612,CREDIT,862.87,2017-02-22T00:00:00Z,False,
191312,A000408,A000321,CREDIT,933.20,2017-08-31T00:00:00Z,False,
191313,A000177,A000054,TRANSFER,262.67,2017-09-04T00:00:00Z,False,
191314,A000577,A000525,DEPOSIT,850.85,2018-08-23T00:00:00Z,False,
191315,A000010,A000248,DEPOSIT,117.03,2018-09-13T00:00:00Z,False,
191316,A000643,A000154,TRANSFER,540.72,2017-10-29T00:00:00Z,False,
191317,A000238,A000944,TRANSFER,98.64,2018-09-18T00:00:00Z,False,
191318,A000388,A000177,TRANSFER,311.12,2018-04-14T00:00:00Z,False,
191319,A000081,A000361,TRANSFER,654.31,2017-07-30T00:00:00Z,False,
191320,A000737,A000567,WIRE,633.16,2017-01-22T00:00:00Z,False,
191321,A000310,A000709,CREDIT,230.95,2017-08-15T00:00:00Z,False,
191322,A000467,A000396,TRANSFER,359.52,2017-05-31T00:00:00Z,False,
191323,A000384,A000392,CREDIT,50.11,2017-02-06T00:00:00Z,False,
191324,A000555,A000336,WIRE,650.85,2017-07-24T00:00:00Z,False,
191325,A000570,A000163,TRANSFER,145.33,2018-06-01T00:00:00Z,False,
191326,A000516,A000338,CREDIT,498.94,2018-02-11T00:00:00Z,False,
191327,A000665,A000436,TRANSFER,202.39,2017-08-24T00:00:00Z,False,
191328,A000919,A000821,DEPOSIT,996.76,2018-07-03T00:00:00Z,False,
191329,A000634,A000582,TRANSFER,900.60,2017-03-08T00:00:00Z,False,
191330,A000272,A000843,WIRE,493.46,2017-12-06T00:00:00Z,False,
191331,A000917,A000625,TRANSFER,831.62,2017-06-02T00:00:00Z,False,
191332,A000883,A000215,TRANSFER,881.77,2017-03-23T00:00:00Z,False,
191333,A000230,A000446,TRANSFER,649.37,2018-09-03T00:00:00Z,False,
191334,A000732,A000564,CREDIT,431.71,2017-06-06T00:00:00Z,False,
191335,A000043,A000352,WIRE,394.44,2017-06-23T00:00:00Z,False,
191336,A000826,A000267,TRANSFER,686.98,2017-10-17T00:00:00Z,False,
191337,A000816,A000364,WIRE,411.58,2018-02-24T00:00:00Z,False,
191338,A000248,A000873,CREDIT,678.42,2017-05-10T00:00:00Z,False,
191339,A000446,A000342,CREDIT,138.07,2018-04-24T00:00:00Z,False,
191340,A000655,A000004,DEPOSIT,805.47,2018-10-10T00:00:00Z,False,
191341,A000200,A000397,WIRE,615.45,2018-07-28T00:00:00Z,False,
191342,A000206,A000288,TRANSFER,682.62,2017-01-19T00:00:00Z,False,
191343,A000343,A000064,WIRE,414.70,2017-01-15T00:00:00Z,False,
191344,A000186,A000395,TRANSFER,312.68,2017-12-07T00:00:00Z,False,
191345,A000357,A000504,WIRE,785.91,2018-01-20T00:00:00Z,False,
191346,A000961,A000735,DEPOSIT,28.09,2017-11-29T00:00:00Z,False,
191347,A000170,A000696,DEPOSIT,325.25,2018-09-29T00:00:00Z,False,
191348,A000033,A000827,DEPOSIT,370.77,2018-04-28T00:00:00Z,False,
191349,A000983,A000216,DEPOSIT,52.96,2018-12-07T00:00:00Z,False,
191350,A000832,A000639,TRANSFER,65.61,2018-08-19T00:00:00Z,False,
191351,A000631,A000896,CREDIT,742.36,2018-08-08T00:00:00Z,False,
191352,A000299,A000954,DEPOSIT,551.83,2018-05-06T00:00:00Z,False,
191353,A000018,A000899,WIRE,928.58,2017-09-21T00:00:00Z,False,
191354,A000946,A000095,DEPOSIT,834.96,2017-09-09T00:00:00Z,False,
191355,A000179,A000774,WIRE,743.38,2018-04-10T00:00:00Z,False,
191356,A000486,A000392,WIRE,487.09,2017-12-19T00:00:00Z,False,
191357,A000553,A000986,CREDIT,968.60,2018-03-20T00:00:00Z,False,
191358,A000718,A000175,TRANSFER,489.67,2018-02-24T00:00:00Z,False,
191359,A000956,A000442,WIRE,402.80,2017-04-17T00:00:00Z,False,
191360,A000811,A000157,CREDIT,785.64,2017-03-21T00:00:00Z,False,
191361,A000907,A000420,DEPOSIT,319.96,2018-10-10T00:00:00Z,False,
191362,A000553,A000801,CREDIT,376.95,2017-03-23T00:00:00Z,False,
191363,A000355,A000893,WIRE,340.20,2018-06-06T00:00:00Z,False,
191364,A000065,A000828,CREDIT,376.32,2018-02-20T00:00:00Z,False,
191365,A000618,A000253,TRANSFER,392.53,2018-03-25T00:00:00Z,False,
191366,A000448,A000086,DEPOSIT,498.77,2018-08-13T00:00:00Z,False,
191367,A000620,A000990,DEPOSIT,468.98,2017-11-01T00:00:00Z,False,
191368,A000085,A000248,CREDIT,221.33,2018-02-27T00:00:00Z,False,
191369,A000919,A000257,WIRE,92.25,2017-09-11T00:00:00Z,False,
191370,A000598,A000994,TRANSFER,916.75,2017-05-03T00:00:00Z,False,
191371,A000426,A000610,WIRE,183.71,2017-01-24T00:00:00Z,False,
191372,A000873,A000106,DEPOSIT,380.36,2017-12-23T00:00:00Z,False,
191373,A000941,A000035,TRANSFER,317.83,2018-10-05T00:00:00Z,False,
191374,A000827,A000210,CREDIT,598.24,2018-04-25T00:00:00Z,False,
191375,A000395,A000187,TRANSFER,487.94,2018-12-18T00:00:00Z,False,
191376,A000502,A000378,TRANSFER,988.92,2017-06-24T00:00:00Z,False,
191377,A000969,A000126,CREDIT,860.46,2017-09-22T00:00:00Z,False,
191378,A000365,A000892,CREDIT,339.62,2018-07-07T00:00:00Z,False,
191379,A000832,A000268,CREDIT,193.32,2018-10-11T00:00:00Z,False,
191380,A000748,A000776,TRANSFER,429.71,2017-07-18T00:00:00Z,False,
191381,A000568,A000579,WIRE,791.82,2018-10-13T00:00:00Z,False,
191382,A000887,A000271,CREDIT,792.13,2018-12-02T00:00:00Z,False,
191383,A000519,A000362,DEPOSIT,778.07,2018-05-17T00:00:00Z,False,
191384,A000219,A000112,DEPOSIT,979.20,2018-12-06T00:00:00Z,False,
191385,A000601,A000524,CREDIT,684.67,2018-03-01T00:00:00Z,False,
191386,A000811,A000802,CREDIT,484.60,2018-07-13T00:00:00Z,False,
191387,A000168,A000913,WIRE,961.00,2017-06-28T00:00:00Z,False,
191388,A000589,A000804,CREDIT,417.08,2017-10-25T00:00:00Z,False,
191389,A000654,A000235,DEPOSIT,960.55,2018-11-13T00:00:00Z,False,
191390,A000062,A000398,DEPOSIT,965.47,2018-12-20T00:00:00Z,False,
191391,A000889,A000207,CREDIT,808.78,2017-01-05T00:00:00Z,False,
191392,A000417,A000379,TRANSFER,248.17,2018-09-18T00:00:00Z,False,
191393,A000209,A000173,CREDIT,617.98,2018-10-28T00:00:00Z,False,
191394,A000655,A000344,CREDIT,109.72,2018-05-06T00:00:00Z,False,
191395,A000403,A000612,DEPOSIT,684.48,2017-01-27T00:00:00Z,False,
191396,A000929,A000093,CREDIT,625.79,2017-05-19T00:00:00Z,False,
191397,A000548,A000803,TRANSFER,984.21,2018-06-23T00:00:00Z,False,
191398,A000105,A000697,DEPOSIT,920.78,2018-09-08T00:00:00Z,False,
191399,A000534,A000716,DEPOSIT,884.82,2018-04-07T00:00:00Z,False,
191400,A000715,A000030,TRANSFER,774.36,2018-09-25T00:00:00Z,False,
191401,A000002,A000237,TRANSFER,538.00,2017-08-10T00:00:00Z,False,
191402,A000443,A000608,TRANSFER,319.71,2018-03-12T00:00:00Z,False,
191403,A000774,A000675,CREDIT,300.12,2018-08-31T00:00:00Z,False,
191404,A000617,A000842,TRANSFER,729.55,2017-02-26T00:00:00Z,False,
191405,A000610,A000974,WIRE,908.42,2018-12-19T00:00:00Z,False,
191406,A000310,A000899,CREDIT,479.96,2018-03-30T00:00:00Z,False,
191407,A000392,A000648,WIRE,626.28,2018-07-31T00:00:00Z,False,
191408,A000850,A000653,WIRE,101.44,2018-07-09T00:00:00Z,False,
191409,A000762,A000535,DEPOSIT,702.49,2018-07-15T00:00:00Z,False,
191410,A000457,A000139,DEPOSIT,781.49,2018-04-15T00:00:00Z,False,
191411,A000394,A000320,CREDIT,820.20,2018-10-07T00:00:00Z,False,
191412,A000268,A000472,TRANSFER,265.07,2018-10-07T00:00:00Z,False,
191413,A000683,A000533,WIRE,350.59,2017-10-30T00:00:00Z,False,
191414,A000397,A000197,DEPOSIT,925.04,2018-09-06T00:00:00Z,False,
191415,A000624,A000100,TRANSFER,679.29,2017-12-06T00:00:00Z,False,
191416,A000878,A000189,TRANSFER,248.52,2018-07-05T00:00:00Z,False,
191417,A000237,A000384,DEPOSIT,615.60,2017-12-05T00:00:00Z,False,
191418,A000679,A000845,TRANSFER,65.36,2018-08-10T00:00:00Z,False,
191419,A000301,A000845,CREDIT,199.01,2017-04-14T00:00:00Z,False,
191420,A000831,A000601,TRANSFER,810.37,2018-06-29T00:00:00Z,False,
191421,A000437,A000630,DEPOSIT,946.36,2017-02-22T00:00:00Z,False,
191422,A000430,A000151,TRANSFER,955.97,2017-06-14T00:00:00Z,False,
191423,A000190,A000308,WIRE,372.90,2017-03-06T00:00:00Z,False,
191424,A000970,A000946,WIRE,206.63,2017-01-30T00:00:00Z,False,
191425,A000683,A000363,DEPOSIT,649.88,2017-02-23T00:00:00Z,False,
191426,A000982,A000935,DEPOSIT,695.29,2017-05-10T00:00:00Z,False,
191427,A000027,A000678,DEPOSIT,385.02,2018-06-21T00:00:00Z,False,
191428,A000124,A000984,CREDIT,114.58,2017-07-09T00:00:00Z,False,
191429,A000272,A000442,WIRE,714.26,2017-01-05T00:00:00Z,False,
191430,A000686,A000961,TRANSFER,907.74,2017-09-13T00:00:00Z,False,
191431,A000791,A000972,CREDIT,533.41,2017-08-23T00:00:00Z,False,
191432,A000937,A000902,DEPOSIT,800.60,2018-12-08T00:00:00Z,False,
191433,A000055,A000987,DEPOSIT,516.18,2017-09-21T00:00:00Z,False,
191434,A000859,A000516,DEPOSIT,911.40,2017-06-12T00:00:00Z,False,
191435,A000916,A000731,CREDIT,533.88,2017-12-24T00:00:00Z,False,
191436,A000827,A000593,WIRE,430.97,2018-03-11T00:00:00Z,False,
191437,A000487,A000450,WIRE,433.57,2017-11-21T00:00:00Z,False,
191438,A000422,A000569,CREDIT,46.28,2018-03-27T00:00:00Z,False,
191439,A000261,A000940,TRANSFER,435.90,2017-04-01T00:00:00Z,False,
191440,A000999,A000063,DEPOSIT,942.37,2017-06-18T00:00:00Z,False,
191441,A000153,A000651,TRANSFER,532.66,2018-08-25T00:00:00Z,False,
191442,A000515,A000171,WIRE,389.08,2017-04-30T00:00:00Z,False,
191443,A000985,A000242,CREDIT,89.95,2018-12-15T00:00:00Z,False,
191444,A000929,A000294,CREDIT,715.30,2018-08-13T00:00:00Z,False,
191445,A000032,A000583,DEPOSIT,988.96,2018-11-19T00:00:00Z,False,
191446,A000294,A000882,WIRE,546.13,2018-11-24T00:00:00Z,False,
191447,A000486,A000707,CREDIT,686.07,2017-05-20T00:00:00Z,False,
191448,A000766,A000141,DEPOSIT,25.42,2017-03-10T00:00:00Z,False,
191449,A000010,A000115,CREDIT,660.26,2018-03-30T00:00:00Z,False,
191450,A000066,A000547,WIRE,488.75,2018-01-04T00:00:00Z,False,
191451,A000456,A000507,WIRE,215.47,2017-12-04T00:00:00Z,False,
191452,A000803,A000320,TRANSFER,766.73,2017-02-07T00:00:00Z,False,
191453,A000794,A000638,DEPOSIT,857.00,2018-03-23T00:00:00Z,False,
191454,A000782,A000108,DEPOSIT,682.50,2018-06-11T00:00:00Z,False,
191455,A000749,A000714,TRANSFER,840.93,2018-03-02T00:00:00Z,False,
191456,A000849,A000348,DEPOSIT,958.24,2017-11-04T00:00:00Z,False,
191457,A000514,A000289,TRANSFER,139.49,2017-10-26T00:00:00Z,False,
191458,A000442,A000738,DEPOSIT,623.44,2017-03-11T00:00:00Z,False,
191459,A000835,A000108,DEPOSIT,768.92,2018-02-12T00:00:00Z,False,
191460,A000830,A000713,WIRE,863.09,2018-05-22T00:00:00Z,False,
191461,A000804,A000597,DEPOSIT,768.04,2018-08-03T00:00:00Z,False,
191462,A000967,A000723,WIRE,114.01,2018-01-21T00:00:00Z,False,
191463,A000275,A000055,WIRE,390.70,2017-05-21T00:00:00Z,False,
191464,A000168,A000867,TRANSFER,173.23,2018-03-17T00:00:00Z,False,
191465,A000764,A000062,DEPOSIT,187.81,2018-05-02T00:00:00Z,False,
191466,A000460,A000862,CREDIT,530.04,2018-06-13T00:00:00Z,False,
191467,A000107,A000591,TRANSFER,626.25,2018-08-05T00:00:00Z,False,
191468,A000513,A000345,WIRE,666.92,2018-12-06T00:00:00Z,False,
191469,A000115,A000700,CREDIT,569.71,2018-04-14T00:00:00Z,False,
191470,A000572,A000789,WIRE,843.22,2018-05-09T00:00:00Z,False,
191471,A000989,A000427,CREDIT,690.33,2018-05-21T00:00:00Z,False,
191472,A000287,A000123,TRANSFER,845.49,2018-08-31T00:00:00Z,False,
191473,A000665,A000130,WIRE,41.29,2017-10-15T00:00:00Z,False,
191474,A000652,A000761,CREDIT,792.39,2017-02-11T00:00:00Z,False,
191475,A000584,A000950,CREDIT,509.37,2017-09-29T00:00:00Z,False,
191476,A000092,A000691,DEPOSIT,504.39,2018-11-13T00:00:00Z,False,
191477,A000093,A000270,WIRE,791.74,2018-01-05T00:00:00Z,False,
191478,A000975,A000194,WIRE,28.24,2017-11-26T00:00:00Z,False,
191479,A000406,A000709,DEPOSIT,455.39,2017-08-01T00:00:00Z,False,
191480,A000390,A000364,WIRE,243.77,2018-04-16T00:00:00Z,False,
191481,A000458,A000017,CREDIT,985.81,2017-09-04T00:00:00Z,False,
191482,A000144,A000775,CREDIT,791.54,2017-08-24T00:00:00Z,False,
191483,A000035,A000510,DEPOSIT,336.23,2017-07-15T00:00:00Z,False,
191484,A000003,A000850,WIRE,569.17,2018-12-06T00:00:00Z,False,
191485,A000906,A000386,TRANSFER,767.33,2018-11-11T00:00:00Z,False,
191486,A000925,A000019,CREDIT,35.33,2018-08-13T00:00:00Z,False,
191487,A000106,A000092,WIRE,875.33,2018-09-19T00:00:00Z,False,
191488,A000866,A000532,CREDIT,822.37,2018-04-24T00:00:00Z,False,
191489,A000294,A000301,CREDIT,530.40,2018-10-14T00:00:00Z,False,
191490,A000111,A000173,DEPOSIT,788.30,2018-01-28T00:00:00Z,False,
191491,A000856,A000413,DEPOSIT,902.60,2018-03-04T00:00:00Z,False,
191492,A000160,A000377,CREDIT,328.83,2018-11-13T00:00:00Z,False,
191493,A000654,A000561,TRANSFER,516.31,2018-03-12T00:00:00Z,False,
191494,A000176,A000705,TRANSFER,838.32,2018-10-08T00:00:00Z,False,
191495,A000783,A000229,CREDIT,597.79,2017-02-25T00:00:00Z,False,
191496,A000401,A000770,TRANSFER,979.91,2018-08-11T00:00:00Z,False,
191497,A000259,A000961,WIRE,490.04,2017-04-02T00:00:00Z,False,
191498,A000610,A000236,WIRE,236.22,2017-08-08T00:00:00Z,False,
191499,A000636,A000271,CREDIT,129.34,2018-11-09T00:00:00Z,False,
191500,A000482,A000741,TRANSFER,166.23,2018-03-10T00:00:00Z,False,
191501,A000159,A000954,TRANSFER,635.74,2017-03-28T00:00:00Z,False,
191502,A000851,A000531,DEPOSIT,988.11,2018-08-08T00:00:00Z,False,
191503,A000881,A000953,CREDIT,350.96,2018-02-21T00:00:00Z,False,
191504,A000945,A000287,CREDIT,179.71,2018-09-15T00:00:00Z,False,
191505,A000767,A000070,DEPOSIT,42.25,2018-09-11T00:00:00Z,False,
191506,A000777,A000042,TRANSFER,110.33,2017-12-21T00:00:00Z,False,
191507,A000520,A000217,WIRE,824.45,2018-11-04T00:00:00Z,False,
191508,A000048,A000733,DEPOSIT,970.49,2017-04-09T00:00:00Z,False,
191509,A000403,A000553,TRANSFER,447.88,2018-12-15T00:00:00Z,False,
191510,A000835,A000679,DEPOSIT,782.91,2018-11-26T00:00:00Z,False,
191511,A000997,A000861,CREDIT,939.35,2017-01-09T00:00:00Z,False,
191512,A000142,A000270,DEPOSIT,675.01,2018-05-15T00:00:00Z,False,
191513,A000689,A000422,TRANSFER,948.35,2017-02-02T00:00:00Z,False,
191514,A000337,A000549,DEPOSIT,757.29,2017-08-24T00:00:00Z,False,
191515,A000084,A000721,TRANSFER,965.17,2018-08-14T00:00:00Z,False,
191516,A000256,A000442,CREDIT,519.83,2018-08-01T00:00:00Z,False,
191517,A000405,A000049,WIRE,201.94,2018-06-30T00:00:00Z,False,
191518,A000236,A000149,CREDIT,73.14,2017-03-15T00:00:00Z,False,
191519,A000595,A000581,WIRE,531.14,2018-05-27T00:00:00Z,False,
191520,A000415,A000623,WIRE,131.16,2018-03-26T00:00:00Z,False,
191521,A000329,A000494,TRANSFER,977.02,2018-02-24T00:00:00Z,False,
191522,A000929,A000640,TRANSFER,618.52,2018-03-31T00:00:00Z,False,
191523,A000236,A000949,CREDIT,472.09,2017-05-01T00:00:00Z,False,
191524,A000664,A000179,CREDIT,876.78,2018-07-02T00:00:00Z,False,
191525,A000846,A000997,WIRE,474.47,2018-10-11T00:00:00Z,False,
191526,A000965,A000579,WIRE,535.08,2018-08-27T00:00:00Z,False,
191527,A000521,A000042,CREDIT,723.91,2018-02-06T00:00:00Z,False,
191528,A000445,A000291,DEPOSIT,23.01,2018-04-12T00:00:00Z,False,
191529,A000443,A000308,WIRE,416.67,2018-03-01T00:00:00Z,False,
191530,A000529,A000017,DEPOSIT,298.15,2017-11-19T00:00:00Z,False,
191531,A000606,A000595,DEPOSIT,910.66,2018-11-06T00:00:00Z,False,
191532,A000921,A000715,DEPOSIT,612.39,2018-10-27T00:00:00Z,False,
191533,A000379,A000875,TRANSFER,833.40,2017-05-24T00:00:00Z,False,
191534,A000750,A000033,DEPOSIT,32.82,2017-10-28T00:00:00Z,False,
191535,A000427,A000386,CREDIT,290.06,2017-02-28T00:00:00Z,False,
191536,A000206,A000849,WIRE,162.33,2018-03-05T00:00:00Z,False,
191537,A000842,A000872,CREDIT,483.94,2017-09-26T00:00:00Z,False,
191538,A000051,A000286,DEPOSIT,251.94,2018-10-28T00:00:00Z,False,
191539,A000936,A000620,DEPOSIT,116.27,2017-01-18T00:00:00Z,False,
191540,A000210,A000678,DEPOSIT,163.83,2017-12-20T00:00:00Z,False,
191541,A000852,A000023,DEPOSIT,694.21,2017-07-03T00:00:00Z,False,
191542,A000499,A000973,CREDIT,942.21,2017-02-11T00:00:00Z,False,
191543,A000974,A000680,WIRE,984.28,2018-07-13T00:00:00Z,False,
191544,A000977,A000178,DEPOSIT,223.90,2018-10-10T00:00:00Z,False,
191545,A000722,A000299,CREDIT,545.56,2017-10-10T00:00:00Z,False,
191546,A000074,A000732,DEPOSIT,993.44,2017-10-27T00:00:00Z,False,
191547,A000472,A000457,WIRE,961.18,2018-08-23T00:00:00Z,False,
191548,A000551,A000590,WIRE,441.64,2018-08-21T00:00:00Z,False,
191549,A000700,A000604,TRANSFER,221.39,2018-06-17T00:00:00Z,False,
191550,A000319,A000584,CREDIT,232.45,2018-08-10T00:00:00Z,False,
191551,A000998,A000164,DEPOSIT,34.89,2018-11-14T00:00:00Z,False,
191552,A000090,A000777,DEPOSIT,930.31,2018-08-21T00:00:00Z,False,
191553,A000629,A000856,CREDIT,205.23,2018-12-16T00:00:00Z,False,
191554,A000602,A000930,DEPOSIT,916.48,2017-07-04T00:00:00Z,False,
191555,A000410,A000867,DEPOSIT,128.10,2018-09-20T00:00:00Z,False,
191556,A000138,A000948,CREDIT,308.94,2017-10-10T00:00:00Z,False,
191557,A000116,A000492,DEPOSIT,154.67,2017-11-23T00:00:00Z,False,
191558,A000380,A000395,TRANSFER,509.85,2017-05-31T00:00:00Z,False,
191559,A000799,A000184,DEPOSIT,897.66,2017-10-01T00:00:00Z,False,
191560,A000473,A000876,WIRE,446.87,2017-05-31T00:00:00Z,False,
191561,A000420,A000477,WIRE,249.06,2018-10-03T00:00:00Z,False,
191562,A000694,A000861,TRANSFER,120.65,2017-09-21T00:00:00Z,False,
191563,A000643,A000914,WIRE,645.07,2018-09-17T00:00:00Z,False,
191564,A000066,A000958,DEPOSIT,386.44,2017-09-06T00:00:00Z,False,
191565,A000148,A000515,TRANSFER,514.12,2018-04-01T00:00:00Z,False,
191566,A000366,A000599,CREDIT,269.12,2017-10-02T00:00:00Z,False,
191567,A000843,A000330,CREDIT,788.79,2017-01-24T00:00:00Z,False,
191568,A000179,A000119,CREDIT,986.96,2018-02-23T00:00:00Z,False,
191569,A000891,A000711,DEPOSIT,551.63,2018-08-16T00:00:00Z,False,
191570,A000991,A000620,WIRE,325.56,2018-03-31T00:00:00Z,False,
191571,A000896,A000972,DEPOSIT,968.51,2017-11-26T00:00:00Z,False,
191572,A000990,A000793,CREDIT,849.78,2018-10-17T00:00:00Z,False,
191573,A000152,A000346,TRANSFER,264.22,2018-08-07T00:00:00Z,False,
191574,A000581,A000807,DEPOSIT,81.65,2018-06-19T00:00:00Z,False,
191575,A000219,A000806,DEPOSIT,636.67,2017-03-28T00:00:00Z,False,
191576,A000183,A000859,DEPOSIT,762.30,2018-08-03T00:00:00Z,False,
191577,A000064,A000876,TRANSFER,470.35,2018-08-19T00:00:00Z,False,
191578,A000502,A000078,DEPOSIT,229.36,2018-11-30T00:00:00Z,False,
191579,A000034,A000909,DEPOSIT,741.83,2017-05-08T00:00:00Z,False,
191580,A000518,A000124,CREDIT,192.99,2018-02-03T00:00:00Z,False,
191581,A000187,A000103,WIRE,764.34,2018-01-26T00:00:00Z,False,
191582,A000358,A000497,DEPOSIT,74.33,2018-11-02T00:00:00Z,False,
191583,A000818,A000270,WIRE,949.24,2017-10-28T00:00:00Z,False,
191584,A000347,A000217,TRANSFER,911.80,2018-07-13T00:00:00Z,False,
191585,A000277,A000850,WIRE,229.68,2017-05-18T00:00:00Z,False,
191586,A000836,A000386,WIRE,399.93,2017-04-01T00:00:00Z,False,
191587,A000210,A000449,WIRE,36.28,2017-04-08T00:00:00Z,False,
191588,A000314,A000924,WIRE,622.74,2017-04-20T00:00:00Z,False,
191589,A000062,A000947,CREDIT,619.53,2018-04-06T00:00:00Z,False,
191590,A000538,A000415,TRANSFER,752.69,2017-10-15T00:00:00Z,False,
191591,A000182,A000496,CREDIT,811.45,2018-02-13T00:00:00Z,False,
191592,A000656,A000638,CREDIT,937.76,2018-01-05T00:00:00Z,False,
191593,A000216,A000430,TRANSFER,529.92,2017-04-09T00:00:00Z,False,
191594,A000481,A000092,WIRE,624.62,2018-11-30T00:00:00Z,False,
191595,A000430,A000758,DEPOSIT,978.84,2017-11-24T00:00:00Z,False,
191596,A000637,A000148,TRANSFER,83.31,2018-10-23T00:00:00Z,False,
191597,A000474,A000848,TRANSFER,870.67,2018-12-13T00:00:00Z,False,
191598,A000140,A000046,CREDIT,745.89,2018-04-26T00:00:00Z,False,
191599,A000131,A000963,WIRE,401.01,2018-05-25T00:00:00Z,False,
191600,A000083,A000627,CREDIT,139.18,2017-11-02T00:00:00Z,False,
191601,A000764,A000841,DEPOSIT,200.50,2018-03-07T00:00:00Z,False,
191602,A000459,A000470,WIRE,652.35,2018-04-16T00:00:00Z,False,
191603,A000445,A000602,DEPOSIT,464.49,2017-12-03T00:00:00Z,False,
191604,A000510,A000971,CREDIT,977.70,2017-08-26T00:00:00Z,False,
191605,A000005,A000909,TRANSFER,50.12,2017-07-03T00:00:00Z,False,
191606,A000685,A000945,DEPOSIT,968.33,2018-07-07T00:00:00Z,False,
